Region,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
West,17.82,CA-2017-106824,11/7/2017,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",0,7-7-2017,17.9388
West,17.856,CA-2016-168557,9/23/2016,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,1.7856,19-9-2016,20.9808
West,17.92,CA-2015-136700,11/12/2015,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,0,12-6-2015,22.3104
West,17.92,CA-2017-131492,10/24/2017,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,0,19-10-2017,22.2208
West,1706.184,CA-2016-126732,6/9/2016,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,113.7456,9-2-2016,1734.6204
West,1706.184,US-2017-109253,8/22/2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,113.7456,21-8-2017,1734.6204
West,1707.944,US-2017-107272,12/11/2017,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",48.7984,11-5-2017,1738.443
West,171.904,CA-2016-112669,4/14/2016,Same Day,KT-16465,Kean Takahito,Consumer,United States,Glendale,Arizona,OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",8.5952,14-4-2016,176.2016
West,1716.48,CA-2014-154893,12/27/2014,Standard Class,GM-14440,Gary McGarr,Consumer,United States,San Diego,California,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,114.432,21-12-2014,1752.24
West,1716.48,CA-2015-124058,11/24/2015,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Oakland,California,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs,114.432,20-11-2015,1752.24
West,172,CA-2017-147844,6/5/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0,5-2-2017,187.824
West,172.512,CA-2015-130785,9/9/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",5.7504,9-5-2015,182.2158
West,172.52,CA-2017-161333,7/2/2017,Standard Class,JL-15835,John Lee,Consumer,United States,Los Angeles,California,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",0,2-2-2017,201.8484
West,17220.6,CA-2015-137113,5/12/2015,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Seattle,Washington,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,0,12-1-2015,17622.414
West,1725,CA-2014-116834,10/16/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,0,10-11-2014,1783.65
West,1727.872,US-2017-109253,8/22/2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,86.3936,21-8-2017,1765.6692
West,17279.712,CA-2017-145219,12/25/2017,First Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,575.9904,24-12-2017,18287.6952
West,1729.44,CA-2017-106859,3/18/2017,Second Class,BF-11215,Benjamin Farhat,Home Office,United States,Albuquerque,New Mexico,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,0,13-3-2017,1867.7952
West,173.79,CA-2014-103940,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,0,17-9-2014,190.0104
West,173.8,CA-2017-120719,3/26/2017,First Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Seattle,Washington,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",6.952,23-3-2017,185.097
West,1736.56,US-2016-169040,12/12/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,0,12-6-2016,1853.1576
West,17378.777,CA-2017-117457,12/12/2017,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,200.52435,12-8-2017,17410.2318
West,1738.53,CA-2016-123358,4/17/2016,Standard Class,BT-11680,Brian Thompson,Consumer,United States,San Francisco,California,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,0,4-10-2016,1819.6614
West,174.336,US-2016-127334,12/21/2016,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,17.4336,15-12-2016,183.0528
West,174.6,CA-2014-131051,5/12/2014,Standard Class,TR-21325,Toby Ritter,Consumer,United States,San Francisco,California,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",0,12-1-2014,203.118
West,1740.672,CA-2017-131807,10/10/2017,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,87.0336,10-5-2017,1680.8364
West,1740.672,US-2016-166660,1/2/2016,Second Class,TB-21250,Tim Brockman,Consumer,United States,Seattle,Washington,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,87.0336,30-1-2016,1680.8364
West,1749.75,CA-2016-108882,1/15/2016,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,0,1-9-2016,1868.733
West,175.36,CA-2016-149762,7/12/2016,Standard Class,RD-19720,Roger Demir,Consumer,United States,Morgan Hill,California,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,0,12-3-2016,181.2784
West,175.68,CA-2014-133704,9/26/2014,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Los Angeles,California,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,0,20-9-2014,187.5384
West,175.68,CA-2016-156811,2/11/2016,Standard Class,BP-11095,Bart Pistole,Corporate,United States,San Francisco,California,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,0,27-10-2016,187.5384
West,1753.344,CA-2014-168984,2/12/2014,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Tigard,Oregon,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,87.6672,26-11-2014,1665.6768
West,1753.472,CA-2014-154599,4/17/2014,Standard Class,KN-16450,Kean Nguyen,Corporate,United States,Redondo Beach,California,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,87.6736,4-12-2014,1791.8292
West,1753.472,US-2015-156496,8/16/2015,Standard Class,WB-21850,William Brown,Consumer,United States,Redmond,Oregon,TEC-PH-10000576,Technology,Phones,AT&T 1080 Corded phone,87.6736,8-10-2015,1791.8292
West,1753.632,US-2014-167738,12/29/2014,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Los Angeles,California,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",58.4544,24-12-2014,1771.899
West,1756.656,CA-2014-132451,9/27/2014,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",117.1104,26-9-2014,1829.85
West,1756.656,US-2014-141257,6/14/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Seattle,Washington,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",117.1104,6-8-2014,1829.85
West,1759.2,CA-2017-152737,12/11/2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,0,11-7-2017,1904.334
West,1759.968,CA-2017-161956,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,175.9968,27-8-2017,2089.962
West,176,US-2017-115595,11/10/2017,First Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",0,10-9-2017,192.544
West,1768.448,CA-2017-166093,8/24/2017,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Brentwood,California,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,44.2112,17-8-2017,1845.8176
West,177,CA-2016-145898,9/26/2016,Same Day,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,0,26-9-2016,190.452
West,177,CA-2016-160479,9/20/2016,Standard Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,0,15-9-2016,190.452
West,177.536,CA-2017-121538,1/12/2017,First Class,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",17.7536,28-11-2017,208.6048
West,1774.5,CA-2017-145807,2/13/2017,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,0,2-9-2017,1792.245
West,1774.5,CA-2017-161956,8/29/2017,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,0,27-8-2017,1792.245
West,1775.68,CA-2015-101154,9/21/2015,First Class,CM-12190,Charlotte Melton,Consumer,United States,San Diego,California,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",0,18-9-2015,1784.5584
West,1779.072,CA-2017-108329,12/14/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,88.9536,12-9-2017,1823.5488
West,1779.68,US-2016-116729,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,0,25-12-2016,1855.952
West,178.56,CA-2014-153969,9/25/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,OFF-AR-10001615,Office Supplies,Art,Newell 34,0,21-9-2014,194.0352
West,178.56,CA-2015-137302,1/5/2015,Standard Class,BW-11110,Bart Watters,Corporate,United States,San Diego,California,OFF-AR-10000588,Office Supplies,Art,Newell 345,0,26-4-2015,194.0352
West,178.56,CA-2017-147844,6/5/2017,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,OFF-AR-10001615,Office Supplies,Art,Newell 34,0,5-2-2017,194.0352
West,178.56,US-2017-103828,8/13/2017,Same Day,JK-15370,Jay Kimmel,Consumer,United States,San Francisco,California,OFF-AR-10000588,Office Supplies,Art,Newell 345,0,13-8-2017,194.0352
West,1785.96,CA-2017-115154,11/1/2017,First Class,RS-19420,Ricardo Sperren,Corporate,United States,Seattle,Washington,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,0,1-8-2017,1866.3282
West,179.1,US-2016-113985,7/12/2016,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",0,12-2-2016,205.965
West,179.168,CA-2017-153822,9/25/2017,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,17.9168,19-9-2017,183.6472
West,179.424,CA-2014-104472,7/6/2014,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,11.9616,6-2-2014,198.8616
West,179.424,US-2016-169040,12/12/2016,Standard Class,GT-14710,Greg Tran,Consumer,United States,Seattle,Washington,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,11.9616,12-6-2016,198.8616
West,179.82,CA-2015-144267,8/23/2015,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,0,21-8-2015,207.9918
West,179.82,US-2017-153948,6/11/2017,Same Day,FM-14290,Frank Merwin,Home Office,United States,San Francisco,California,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,0,11-6-2017,207.9918
West,179.91,CA-2017-122504,12/11/2017,Second Class,DB-13270,Deborah Brumfield,Home Office,United States,Brentwood,California,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,0,11-7-2017,193.7031
West,1790.95,US-2014-134054,10/10/2014,Same Day,FC-14335,Fred Chung,Corporate,United States,Albuquerque,New Mexico,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0,10-10-2014,1903.524
West,17907.2,CA-2016-100300,6/26/2016,Second Class,MJ-17740,Max Jones,Consumer,United States,San Diego,California,TEC-MA-10000984,Technology,Machines,Okidata MB760 Printer,895.36,24-6-2016,18410.84
West,1791.872,CA-2014-125829,11/11/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Los Angeles,California,TEC-MA-10003246,Technology,Machines,Hewlett-Packard Deskjet D4360 Printer,89.5936,11-4-2014,1931.862
West,1799.64,CA-2015-110870,12/15/2015,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,0,12-12-2015,1928.6142
West,18.04,CA-2017-103380,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,0,21-11-2017,21.5578
West,18.312,CA-2015-122287,6/23/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Peoria,Arizona,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.4092,18-6-2015,12.208
West,18.36,CA-2016-152800,4/15/2016,First Class,SP-20920,Susan Pistek,Consumer,United States,San Francisco,California,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,0,13-4-2016,21.2364
West,18.52,CA-2015-164833,4/6/2015,Same Day,LL-16840,Lauren Leatherbury,Consumer,United States,Seattle,Washington,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",0,6-4-2015,21.5758
West,18.592,CA-2016-109365,8/11/2016,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,1.8592,11-3-2016,21.6132
West,18.592,CA-2017-156958,6/12/2017,First Class,PB-18805,Patrick Bzostek,Home Office,United States,Seattle,Washington,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,1.8592,12-5-2017,21.6132
West,18.688,CA-2017-137421,11/10/2017,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Chandler,Arizona,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,1.8688,10-6-2017,20.5568
West,18.7,CA-2017-126242,11/24/2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Los Angeles,California,FUR-FU-10002685,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",0,19-11-2017,25.806
West,18.72,CA-2014-144414,6/21/2014,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,0,17-6-2014,21.3408
West,18.72,US-2016-114888,9/24/2016,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,0,19-9-2016,20.592
West,18.792,CA-2016-142902,9/14/2016,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,OFF-LA-10000634,Office Supplies,Labels,Avery 509,1.2528,9-12-2016,20.8278
West,18.816,CA-2014-108189,5/10/2014,First Class,ES-14080,Erin Smith,Corporate,United States,Tempe,Arizona,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",1.8816,10-2-2014,22.2264
West,18.84,CA-2015-148635,7/27/2015,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,0,25-7-2015,19.311
West,18.92,CA-2017-168837,10/17/2017,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,0,14-10-2017,22.6094
West,18.97,US-2016-101497,1/10/2016,Second Class,PS-18760,Pamela Stobb,Consumer,United States,Los Angeles,California,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,0,29-9-2016,28.0756
West,180.32,CA-2015-110870,12/15/2015,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,0,12-12-2015,180.8352
West,180.96,CA-2016-145261,12/21/2016,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,31.668,18-12-2016,150.8
West,18031.608,US-2016-116729,12/28/2016,First Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,TEC-PH-10002200,Technology,Phones,Samsung Galaxy Note 2,515.1888,25-12-2016,18289.2024
West,181.12,CA-2015-164497,11/30/2015,First Class,AJ-10945,Ashley Jarboe,Consumer,United States,San Francisco,California,OFF-AP-10004655,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",0,28-11-2015,196.5152
West,181.35,CA-2015-152891,10/30/2015,Standard Class,TB-21625,Trudy Brown,Consumer,United States,San Francisco,California,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,0,25-10-2015,197.6715
