Sub-Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Product Name,Total_Discount,Dates,Total_profit
Phones,2591.64,CA-2017-117079,10/27/2017,Standard Class,JR-15700,Jocasta Rupert,Consumer,United States,Jacksonville,Florida,South,TEC-PH-10004586,Technology,Wilson SignalBoost 841262 DB PRO Amplifier Kit,172.776,23-10-2017,2699.625
Phones,2599.32,CA-2017-100111,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-PH-10002885,Technology,Apple iPhone 5,0,20-9-2017,2950.2282
Phones,260.91,CA-2017-166317,9/26/2017,Standard Class,JE-15610,Jim Epp,Corporate,United States,Milwaukee,Wisconsin,Central,TEC-PH-10001615,Technology,AT&T CL82213,0,22-9-2017,286.1313
Phones,263.96,CA-2015-108532,2/9/2015,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Detroit,Michigan,Central,TEC-PH-10001750,Technology,Samsung Rugby III,0,29-8-2015,299.5946
Phones,263.96,CA-2017-135860,7/12/2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,0,12-1-2017,299.5946
Phones,2636.672,CA-2015-126557,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10003963,Technology,GE 2-Jack Phone Line Splitter,131.8336,7-12-2015,2686.1096
Phones,266.256,CA-2015-145821,7/5/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,West,TEC-PH-10004348,Technology,OtterBox Defender Series Case - iPhone 5c,17.7504,5-1-2015,277.35
Phones,266.328,CA-2014-148782,7/11/2014,Standard Class,PO-18850,Patrick O'Brill,Consumer,United States,Irving,Texas,Central,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",17.7552,11-2-2014,274.0959
Phones,266.328,CA-2015-151253,4/26/2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,West,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",17.7552,22-4-2015,274.0959
Phones,266.328,CA-2017-131828,2/13/2017,Second Class,CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",17.7552,2-11-2017,274.0959
Phones,266.328,CA-2017-158071,6/15/2017,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,West,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",17.7552,6-10-2017,274.0959
Phones,267.96,US-2015-163825,6/19/2015,First Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,East,TEC-PH-10004922,Technology,RCA Visys Integrated PBX 8-Line Router,0,16-6-2015,301.455
Phones,268.16,CA-2017-115931,12/26/2017,Standard Class,JM-15655,Jim Mitchum,Corporate,United States,Carlsbad,New Mexico,West,TEC-PH-10001300,Technology,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",13.408,22-12-2017,274.864
Phones,269.91,US-2016-144351,11/18/2016,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,East,TEC-PH-10001644,Technology,"BlueLounge Milo Smartphone Stand, White/Metallic",0,14-11-2016,295.1016
Phones,2699.6,US-2014-144078,11/29/2014,Standard Class,RB-19435,Richard Bierner,Consumer,United States,Los Angeles,California,West,TEC-PH-10001580,Technology,Logitech Mobile Speakerphone P710e - speaker phone,107.984,25-11-2014,2746.843
Phones,27.96,CA-2016-166618,11/18/2016,Standard Class,DP-13000,Darren Powers,Consumer,United States,New York City,New York,East,TEC-PH-10003356,Technology,"SmartStand Mobile Device Holder, Assorted Colors",0,14-11-2016,31.8744
Phones,27.992,CA-2017-119004,11/28/2017,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,South,TEC-PH-10002844,Technology,Speck Products Candyshell Flip Case,5.5984,23-11-2017,30.0914
Phones,271.2,CA-2017-113278,1/20/2017,Standard Class,HR-14770,Hallie Redmond,Home Office,United States,Richmond,Indiana,Central,TEC-PH-10000169,Technology,ARKON Windshield Dashboard Air Vent Car Mount Holder,0,14-1-2017,272.556
Phones,271.2,US-2015-126977,9/23/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,New York City,New York,East,TEC-PH-10000169,Technology,ARKON Windshield Dashboard Air Vent Car Mount Holder,0,17-9-2015,272.556
Phones,271.96,CA-2014-143840,5/29/2014,Standard Class,EH-14185,Evan Henry,Consumer,United States,Decatur,Alabama,South,TEC-PH-10002660,Technology,Nortel Networks T7316 E Nt8 B27,0,22-5-2014,305.955
Phones,271.968,CA-2015-134117,12/19/2015,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,West,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,27.1968,17-12-2015,288.966
Phones,271.992,CA-2016-152121,11/29/2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,West,TEC-PH-10002483,Technology,Motorola Moto X,54.3984,27-11-2016,295.7913
Phones,27215.352,CA-2016-160717,11/6/2016,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,TEC-PH-10001459,Technology,Samsung Galaxy Mega 6.3,604.7856,6-6-2016,27442.1466
Phones,2757.632,CA-2017-107321,4/9/2017,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,West,TEC-PH-10002200,Technology,Aastra 6757i CT Wireless VoIP phone,137.8816,31-8-2017,2835.1904
Phones,276,US-2015-156797,8/15/2015,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,East,TEC-PH-10004614,Technology,AT&T 841000 Phone,0,8-11-2015,310.5
Phones,2779.8,CA-2015-157805,4/9/2015,Standard Class,RH-19510,Rick Huthwaite,Home Office,United States,San Diego,California,West,TEC-PH-10004447,Technology,Toshiba IPT2010-SD IP Telephone,111.192,31-8-2015,2821.497
Phones,28.99,CA-2014-102988,9/4/2014,Second Class,GM-14695,Greg Maxwell,Corporate,United States,Alexandria,Virginia,South,TEC-PH-10001615,Technology,AT&T CL82213,0,4-5-2014,37.3971
Phones,2815.872,CA-2014-144666,11/11/2014,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,West,TEC-PH-10002680,Technology,Samsung Galaxy Note 3,140.7936,11-9-2014,2903.868
Phones,284.82,US-2014-117135,6/23/2014,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,South,TEC-PH-10002033,Technology,Konftel 250 Conference phone - Charcoal black,0,21-6-2014,358.8732
Phones,286.4,CA-2016-121377,2/6/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,Central,TEC-PH-10001817,Technology,Wilson Electronics DB Pro Signal Booster,57.28,28-5-2016,311.46
Phones,2899.75,CA-2014-124688,8/29/2014,First Class,CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,South,TEC-PH-10000455,Technology,GE 30522EE2,0,27-8-2014,3067.9355
Phones,29.56,CA-2016-151141,8/23/2016,First Class,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,Central,TEC-PH-10004924,Technology,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",0,20-8-2016,33.5506
Phones,29.592,CA-2017-102414,5/18/2017,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Phoenix,Arizona,West,TEC-PH-10002923,Technology,"Logitech B530 USB Headset - headset - Full size, Binaural",5.9184,15-5-2017,32.1813
Phones,2915.64,CA-2015-166583,6/30/2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Houston,Texas,Central,TEC-PH-10001578,Technology,Polycom SoundStation2 EX Conference phone,194.376,26-6-2015,3024.9765
Phones,2919,CA-2014-162992,12/21/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,West,TEC-PH-10001944,Technology,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,19-12-2014,2991.975
Phones,293.706,CA-2016-145177,11/14/2016,Standard Class,PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,East,TEC-PH-10000376,Technology,Square Credit Card Reader,16.7832,11-10-2016,283.9158
Phones,2939.608,CA-2016-101966,7/16/2016,Second Class,BM-11785,Bryan Mills,Consumer,United States,Houston,Texas,Central,TEC-PH-10003437,Technology,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,83.9888,14-7-2016,2992.101
Phones,2939.608,CA-2017-102820,11/5/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,West,TEC-PH-10003437,Technology,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,83.9888,5-7-2017,2992.101
Phones,294.272,CA-2017-168389,12/17/2017,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville,Florida,South,TEC-PH-10003555,Technology,Motorola HK250 Universal Bluetooth Headset,14.7136,12-11-2017,277.7192
Phones,296.96,CA-2014-165309,11/15/2014,Standard Class,KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,Central,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,29.696,11-11-2014,313.664
Phones,296.96,CA-2015-126557,7/17/2015,Second Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,29.696,7-12-2015,313.664
Phones,296.96,CA-2017-123491,5/11/2017,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,San Francisco,California,West,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,29.696,30-10-2017,313.664
Phones,296.96,CA-2017-134796,1/7/2017,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,Central,TEC-PH-10003505,Technology,Geemarc AmpliPOWER60,29.696,25-6-2017,313.664
Phones,299.8,CA-2016-108868,12/9/2016,Standard Class,KB-16585,Ken Black,Corporate,United States,Dallas,Texas,Central,TEC-PH-10000923,Technology,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",11.992,9-8-2016,321.5355
Phones,299.85,US-2017-164147,5/2/2017,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,East,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2-2-2017,287.856
Phones,300.768,CA-2015-110877,10/26/2015,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,Central,TEC-PH-10002103,Technology,Jabra SPEAK 410,30.0768,23-10-2015,315.8064
Phones,302.376,CA-2017-157469,7/12/2017,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,East,TEC-PH-10004531,Technology,AT&T CL2909,60.4752,12-2-2017,277.178
Phones,3023.84,CA-2014-167199,10/1/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,South,TEC-PH-10004539,Technology,Wireless Extenders zBoost YX545 SOHO Signal Booster,0,1-6-2014,3227.9492
Phones,3046.912,CA-2016-136924,7/17/2016,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,West,TEC-PH-10002262,Technology,LG Electronics Tone+ HBS-730 Bluetooth Headset,76.1728,14-7-2016,3084.9984
Phones,307.168,CA-2017-139311,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,TEC-PH-10001557,Technology,Pyle PMP37LED,30.7168,8-11-2017,320.6066
Phones,307.168,US-2015-122784,7/27/2015,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Highland Park,Illinois,Central,TEC-PH-10001557,Technology,Pyle PMP37LED,30.7168,20-7-2015,320.6066
Phones,31.176,CA-2016-126529,1/13/2016,Second Class,DE-13255,Deanra Eno,Home Office,United States,Springfield,Ohio,East,TEC-PH-10000148,Technology,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,6.2352,1-11-2016,21.3036
Phones,31.968,CA-2015-102316,3/3/2015,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,West,TEC-PH-10000376,Technology,Square Credit Card Reader,3.1968,3-1-2015,33.1668
Phones,31.968,CA-2015-163440,3/24/2015,First Class,RD-19900,Ruben Dartt,Consumer,United States,Thousand Oaks,California,West,TEC-PH-10000376,Technology,Square Credit Card Reader,3.1968,22-3-2015,33.1668
Phones,31.968,US-2017-115252,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,South,TEC-PH-10004071,Technology,PayAnywhere Card Reader,3.1968,20-10-2017,33.3666
Phones,3119.8,CA-2015-139248,7/30/2015,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,United States,Los Angeles,California,West,TEC-PH-10004094,Technology,Motorola L703CM,124.792,25-7-2015,3158.7975
Phones,3119.8,CA-2016-135461,10/2/2016,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,West,TEC-PH-10004094,Technology,Motorola L703CM,124.792,2-7-2016,3158.7975
Phones,3135.84,CA-2014-121573,7/11/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,East,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,0,11-3-2014,3355.3488
Phones,314.55,CA-2014-131002,12/9/2014,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Tulsa,Oklahoma,Central,TEC-PH-10000215,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,0,9-7-2014,342.8595
Phones,314.55,CA-2017-100111,9/26/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,East,TEC-PH-10000215,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,0,20-9-2017,342.8595
Phones,314.55,US-2016-108504,5/2/2016,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10000215,Technology,Plantronics Cordless Phone Headset with In-line Volume - M214C,0,2-5-2016,342.8595
Phones,3149.75,CA-2014-125997,9/23/2014,First Class,MW-18220,Mitch Webber,Consumer,United States,New York City,New York,East,TEC-PH-10003484,Technology,Ooma Telo VoIP Home Phone System,0,20-9-2014,3307.2375
Phones,3149.75,CA-2014-128846,12/4/2014,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Columbia,South Carolina,South,TEC-PH-10003273,Technology,AT&T TR1909W,0,4-7-2014,3313.537
Phones,3149.75,CA-2015-158421,9/26/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,South,TEC-PH-10000369,Technology,HTC One Mini,0,21-9-2015,3326.136
Phones,3149.75,CA-2016-163804,8/12/2016,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,Providence,Rhode Island,East,TEC-PH-10000441,Technology,VTech DS6151,0,12-2-2016,3326.136
Phones,3149.75,CA-2017-159156,11/16/2017,First Class,KB-16600,Ken Brennan,Corporate,United States,New York City,New York,East,TEC-PH-10004389,Technology,Nokia Lumia 925,0,13-11-2017,3313.537
Phones,31841.67,CA-2014-144624,11/23/2014,Standard Class,JM-15865,John Murray,Consumer,United States,Jamestown,New York,East,TEC-PH-10002885,Technology,Apple iPhone 5,0,19-11-2014,33069.8487
Phones,319.84,CA-2017-104388,7/7/2017,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Fremont,Nebraska,Central,TEC-PH-10002293,Technology,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,0,7-5-2017,342.2288
Phones,319.872,CA-2014-119144,11/18/2014,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,West,TEC-PH-10004188,Technology,OtterBox Commuter Series Case - Samsung Galaxy S4,15.9936,16-11-2014,301.8792
Phones,319.968,US-2015-123218,12/25/2015,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001061,Technology,Apple iPhone 5C,31.9968,20-12-2015,331.9668
Phones,319.968,US-2016-151862,8/3/2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,West,TEC-PH-10003535,Technology,RCA ViSYS 25423RE1 Corded phone,31.9968,3-1-2016,333.9666
Phones,321.354,CA-2015-128608,1/17/2015,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Toledo,Ohio,East,TEC-PH-10002262,Technology,LG Electronics Tone+ HBS-730 Bluetooth Headset,42.8472,1-12-2015,299.9304
Phones,323.64,CA-2017-119011,8/25/2017,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,San Francisco,California,West,TEC-PH-10003171,Technology,Plantronics Encore H101 Dual Earpieces Headset,21.576,20-8-2017,334.428
Phones,323.64,US-2017-107888,11/19/2017,First Class,CC-12220,Chris Cortes,Consumer,United States,Seattle,Washington,West,TEC-PH-10003171,Technology,Plantronics Encore H101 Dual Earpieces Headset,21.576,16-11-2017,334.428
Phones,323.928,CA-2015-123330,6/27/2015,Standard Class,EP-13915,Emily Phan,Consumer,United States,Deltona,Florida,South,TEC-PH-10001819,Technology,Innergie mMini Combo Duo USB Travel Charging Kit,21.5952,21-6-2015,361.7196
Phones,323.946,CA-2015-114923,2/13/2015,Standard Class,LH-17020,Lisa Hazard,Consumer,United States,Columbus,Ohio,East,TEC-PH-10003931,Technology,JBL Micro Wireless Portable Bluetooth Speaker,43.1928,2-8-2015,296.9505
Phones,323.946,CA-2017-117870,1/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,East,TEC-PH-10003931,Technology,JBL Micro Wireless Portable Bluetooth Speaker,43.1928,27-1-2017,296.9505
Phones,3239.55,CA-2017-152975,9/16/2017,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,East,TEC-PH-10004586,Technology,Wilson SignalBoost 841262 DB PRO Amplifier Kit,0,14-9-2017,3563.505
Phones,3239.784,CA-2014-129147,6/11/2014,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Medina,Ohio,East,TEC-PH-10001299,Technology,Polycom CX300 Desktop Phone USB VoIP phone,215.9856,11-2-2014,3131.7912
Phones,3239.784,US-2014-159926,11/22/2014,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001128,Technology,Motorola Droid Maxx,215.9856,18-11-2014,3131.7912
Phones,325.728,US-2016-144211,2/9/2016,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Englewood,Colorado,West,TEC-PH-10002890,Technology,AT&T 17929 Lendline Telephone,21.7152,28-8-2016,333.8712
Phones,3263.106,CA-2015-109001,9/3/2015,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10000562,Technology,Samsung Convoy 3,186.4632,3-5-2015,3169.8744
Phones,328.776,CA-2017-134404,12/27/2017,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,East,TEC-PH-10000576,Technology,AT&T 1080 Corded phone,65.7552,27-12-2017,293.1586
Phones,331.056,CA-2015-118871,9/12/2015,Second Class,HM-14860,Harry Marie,Corporate,United States,Los Angeles,California,West,TEC-PH-10000193,Technology,Jensen SMPS-640 - speaker phone,22.0704,12-4-2015,339.3324
Phones,331.056,CA-2017-104619,1/29/2017,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose,California,West,TEC-PH-10000193,Technology,Jensen SMPS-640 - speaker phone,22.0704,24-1-2017,339.3324
Phones,331.128,CA-2016-109953,7/18/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,West,TEC-PH-10004093,Technology,Panasonic Kx-TS550,22.0752,14-7-2016,343.5453
Phones,33271.296,CA-2016-159016,11/3/2016,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,West,TEC-PH-10002885,Technology,Apple iPhone 5,831.7824,3-10-2016,33635.2008
Phones,3331.608,US-2014-133949,12/31/2014,Same Day,JL-15175,James Lanier,Home Office,United States,Reno,Nevada,West,TEC-PH-10004908,Technology,Panasonic KX TS3282W Corded phone,95.1888,31-12-2014,3391.101
Phones,3379.8,CA-2015-157084,12/24/2015,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,West,TEC-PH-10002922,Technology,ShoreTel ShorePhone IP 230 VoIP phone,135.192,19-12-2015,3464.295
