Category,Total_Sales,Order ID,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Sub-Category,Product Name,Total_Discount,Dates,Total_profit
Office Supplies,112.64,CA-2017-107342,12/22/2017,Standard Class,VF-21715,Vicky Freymann,Home Office,United States,Columbus,Indiana,Central,OFF-PA-10001745,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",0,17-12-2017,125.8752
Office Supplies,112.75,CA-2014-162992,12/21/2014,First Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,West,OFF-FA-10004248,Fasteners,Advantus T-Pin Paper Clips,0,19-12-2014,121.5445
Office Supplies,112.77,CA-2017-133823,12/5/2017,Same Day,LP-17080,Liz Pelletier,Consumer,United States,Seattle,Washington,West,OFF-LA-10004545,Labels,Avery 50,0,5-11-2017,130.4373
Office Supplies,112.77,US-2016-117793,8/29/2016,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,Central,OFF-LA-10003537,Labels,Avery 515,0,23-8-2016,130.4373
Office Supplies,112.824,US-2017-133781,6/23/2017,First Class,DC-12850,Dan Campbell,Consumer,United States,Miami,Florida,South,OFF-EN-10004483,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",7.5216,22-6-2017,125.5167
Office Supplies,1120.32,CA-2016-139808,11/10/2016,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,West,OFF-FA-10001883,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",0,10-7-2016,1121.2536
Office Supplies,1121.472,CA-2014-138450,10/22/2014,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003479,Storage,"Eldon Base for stackable storage shelf, platinum",37.3824,18-10-2014,1086.426
Office Supplies,1125.888,CA-2014-121664,10/5/2014,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Los Angeles,California,West,OFF-BI-10003684,Binders,Wilson Jones Legal Size Ring Binders,28.1472,5-6-2014,1178.664
Office Supplies,113.04,CA-2017-124401,12/9/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,West,OFF-ST-10000649,Storage,Hanging Personal Folder File,7.536,9-7-2017,115.395
Office Supplies,113.12,CA-2017-103380,11/25/2017,Standard Class,BF-11005,Barry Franz,Home Office,United States,Pasadena,California,West,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager,0,21-11-2017,128.3912
Office Supplies,113.12,CA-2017-161102,3/8/2017,First Class,EC-14050,Erin Creighton,Consumer,United States,San Francisco,California,West,OFF-ST-10003442,Storage,Eldon Portable Mobile Manager,0,31-7-2017,128.3912
Office Supplies,113.256,CA-2017-121293,7/28/2017,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-SU-10004884,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,7.5504,25-7-2017,117.5031
Office Supplies,113.4,CA-2014-105172,9/4/2014,Standard Class,PK-18910,Paul Knutson,Home Office,United States,San Francisco,California,West,OFF-LA-10001641,Labels,Avery 518,0,4-4-2014,122.472
Office Supplies,113.4,CA-2017-157987,6/9/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,East,OFF-LA-10001641,Labels,Avery 518,0,9-2-2017,122.472
Office Supplies,113.408,CA-2015-135251,10/8/2015,Standard Class,RP-19270,Rachel Payne,Corporate,United States,Houston,Texas,Central,OFF-PA-10003302,Paper,Xerox 1906,11.3408,8-6-2015,132.5456
Office Supplies,113.408,CA-2017-122763,3/20/2017,Same Day,HG-14845,Harry Greene,Consumer,United States,Houston,Texas,Central,OFF-PA-10000474,Paper,Easy-staple paper,11.3408,20-3-2017,132.5456
Office Supplies,113.408,US-2017-152569,5/20/2017,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001736,Paper,Xerox 1880,11.3408,15-5-2017,132.5456
Office Supplies,113.6,US-2015-124219,8/8/2015,First Class,KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,Central,OFF-BI-10002215,Binders,"Wilson Jones Hanging View Binder, White, 1""",0,8-7-2015,126.664
Office Supplies,113.75,CA-2016-168753,1/6/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,OFF-BI-10002557,Binders,Presstex Flexible Ring Binders,0,29-5-2016,125.125
Office Supplies,1132.56,CA-2016-133550,6/8/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Detroit,Michigan,Central,OFF-AP-10001005,Appliances,Honeywell Quietcare HEPA Air Cleaner,28.314,31-7-2016,1204.918
Office Supplies,114.048,CA-2017-108287,12/20/2017,First Class,AG-10330,Alex Grayson,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10001315,Art,Newell 310,2.5344,18-12-2017,115.4736
Office Supplies,114.288,US-2017-112347,6/12/2017,Standard Class,BS-11380,Bill Stewart,Corporate,United States,Denver,Colorado,West,OFF-ST-10003306,Storage,Letter Size Cart,22.8576,12-2-2017,127.1454
Office Supplies,114.6,CA-2017-107909,6/9/2017,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Redmond,Washington,West,OFF-BI-10003476,Binders,Avery Metallic Poly Binders,4.584,9-1-2017,122.622
Office Supplies,114.768,CA-2014-131947,9/22/2014,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Springfield,Oregon,West,OFF-AR-10000411,Art,Boston 16701 Slimline Battery Pencil Sharpener,7.6512,17-9-2014,119.55
Office Supplies,11408.85,CA-2016-139269,5/30/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,South,OFF-ST-10000689,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",0,25-5-2016,11560.968
Office Supplies,11438.91,CA-2015-120782,1/5/2015,First Class,SD-20485,Shirley Daniels,Home Office,United States,Midland,Michigan,Central,OFF-BI-10003527,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0,28-4-2015,13345.395
Office Supplies,1144.6,CA-2015-163734,6/24/2015,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Houston,Texas,Central,OFF-ST-10003692,Storage,Recycled Steel Personal File for Hanging File Folders,45.784,19-6-2015,1158.9075
Office Supplies,1144.6,CA-2017-132122,7/14/2017,Standard Class,JH-15820,John Huston,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10003692,Storage,Recycled Steel Personal File for Hanging File Folders,45.784,7-9-2017,1158.9075
Office Supplies,115.02,CA-2014-124478,12/8/2014,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,Central,OFF-EN-10002500,Envelopes,Globe Weis Peel & Seel First Class Envelopes,0,8-8-2014,132.273
Office Supplies,115.128,CA-2017-156139,6/1/2017,Standard Class,BP-11155,Becky Pak,Consumer,United States,San Francisco,California,West,OFF-BI-10004233,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",7.6752,31-12-2016,128.5596
Office Supplies,115.168,CA-2016-116379,12/11/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,West,OFF-BI-10001543,Binders,GBC VeloBinder Manual Binding System,11.5168,11-7-2016,135.3224
Office Supplies,115.248,US-2014-117744,6/12/2014,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Corpus Christi,Texas,Central,OFF-AR-10000940,Art,Newell 343,3.2928,12-2-2014,116.6886
Office Supplies,115.248,US-2015-106873,9/29/2015,Second Class,KM-16720,Kunst Miller,Consumer,United States,Avondale,Arizona,West,OFF-AR-10001246,Art,Newell 317,3.2928,24-9-2015,117.1002
Office Supplies,115.56,CA-2015-101868,6/16/2015,Standard Class,MJ-17740,Max Jones,Consumer,United States,Miami,Florida,South,OFF-BI-10002133,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",26.964,6-9-2015,88.596
Office Supplies,115.6,CA-2016-164035,6/17/2016,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10002160,Paper,Xerox 1978,4.624,6-12-2016,123.981
Office Supplies,115.6,CA-2017-134915,12/11/2017,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,West,OFF-PA-10002160,Paper,Xerox 1978,4.624,11-12-2017,123.981
Office Supplies,115.8,US-2016-114013,3/15/2016,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002353,Binders,GBC VeloBind Cover Sets,16.212,13-3-2016,100.36
Office Supplies,1151.28,CA-2014-168473,1/1/2015,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City,New York,East,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,0,26-12-2014,1170.468
Office Supplies,1151.28,CA-2016-140543,3/7/2016,Second Class,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,South,OFF-ST-10000563,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,0,29-6-2016,1170.468
Office Supplies,116,CA-2016-124814,4/16/2016,Standard Class,FM-14215,Filia McAdams,Corporate,United States,Bakersfield,California,West,OFF-BI-10000174,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4.64,4-10-2016,124.12
Office Supplies,116.2,CA-2017-150609,4/5/2017,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,West,OFF-BI-10002071,Binders,Fellowes Black Plastic Comb Bindings,4.648,30-4-2017,123.753
Office Supplies,116.48,US-2014-147704,11/21/2014,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Bloomington,Indiana,Central,OFF-BI-10001634,Binders,Wilson Jones Active Use Binders,0,16-11-2014,130.7488
Office Supplies,116.64,CA-2015-140984,9/18/2015,Standard Class,CC-12685,Craig Carroll,Consumer,United States,New York City,New York,East,OFF-BI-10002012,Binders,Wilson Jones Easy Flow II Sheet Lifters,2.592,14-9-2015,121.176
Office Supplies,116.68,CA-2016-152163,1/7/2016,Same Day,JF-15355,Jay Fein,Consumer,United States,Columbia,South Carolina,South,OFF-BI-10003364,Binders,Binding Machine Supplies,0,7-1-2016,144.6832
Office Supplies,116.68,US-2017-132297,2/6/2017,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Louisville,Kentucky,South,OFF-BI-10003364,Binders,Binding Machine Supplies,0,27-5-2017,144.6832
Office Supplies,116.816,CA-2016-155481,5/9/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-FA-10002780,Fasteners,Staples,3.3376,9-1-2016,122.2396
Office Supplies,116.928,CA-2015-164336,10/7/2015,Standard Class,MW-18220,Mitch Webber,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10001558,Storage,Acco Perma 4000 Stacking Storage Drawers,7.7952,7-5-2015,114.492
Office Supplies,116.928,CA-2016-115588,12/11/2016,Second Class,AF-10885,Art Foster,Consumer,United States,Toledo,Ohio,East,OFF-ST-10001558,Storage,Acco Perma 4000 Stacking Storage Drawers,7.7952,11-10-2016,114.492
Office Supplies,116.96,CA-2014-102085,9/10/2014,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,West,OFF-LA-10002475,Labels,Avery 519,0,10-4-2014,130.7028
Office Supplies,1162,CA-2015-110814,9/12/2015,Second Class,BD-11635,Brian Derr,Consumer,United States,New York City,New York,East,OFF-BI-10002026,Binders,Avery Arch Ring Binders,46.48,12-5-2015,1240.435
Office Supplies,1162,CA-2016-111416,9/22/2016,Standard Class,LW-17215,Luke Weiss,Consumer,United States,New York City,New York,East,OFF-BI-10002026,Binders,Avery Arch Ring Binders,46.48,17-9-2016,1240.435
Office Supplies,1162.75,CA-2014-149538,8/4/2014,Standard Class,KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,South,OFF-ST-10004180,Storage,Safco Commercial Shelving,0,4-4-2014,1172.052
Office Supplies,11676.312,CA-2016-101791,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001496,Storage,Standard Rollaway File with Lock,259.4736,27-5-2016,11773.6146
Office Supplies,1169.408,US-2017-102288,6/23/2017,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,Central,OFF-PA-10000740,Paper,Xerox 1982,29.2352,19-6-2017,1216.9152
Office Supplies,117.216,CA-2014-129364,12/13/2014,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,West,OFF-ST-10001031,Storage,Adjustable Personal File Tote,7.8144,12-8-2014,120.1464
Office Supplies,117.4,US-2017-165953,6/1/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10002250,Paper,Things To Do Today Pad,4.696,31-12-2016,125.618
Office Supplies,117.6,CA-2015-121405,4/4/2015,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10001838,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",4.704,30-3-2015,126.126
Office Supplies,117.75,CA-2017-144568,2/6/2017,Standard Class,JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,Central,OFF-FA-10004395,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,0,29-5-2017,118.9275
Office Supplies,1173.504,US-2016-102141,8/31/2016,Standard Class,KD-16615,Ken Dana,Corporate,United States,New York City,New York,East,OFF-BI-10001510,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,29.3376,26-8-2016,1219.344
Office Supplies,1177.472,CA-2015-141565,9/24/2015,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,South,OFF-ST-10001522,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",58.8736,20-9-2015,1118.5984
Office Supplies,1177.568,CA-2016-167115,9/4/2016,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,East,OFF-BI-10004600,Binders,Ibico Ibimaster 300 Manual Binding System,117.7568,4-4-2016,1361.563
Office Supplies,1179.6,CA-2017-111220,8/9/2017,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10003994,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",47.184,9-2-2017,1135.365
Office Supplies,11790.216,CA-2016-103982,8/3/2016,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,Central,OFF-SU-10000151,Supplies,High Speed Automatic Electric Letter Opener,786.0144,3-3-2016,11004.2016
Office Supplies,118.08,CA-2014-118339,3/24/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Lakeville,Minnesota,Central,OFF-AR-10003829,Art,Newell 35,0,17-3-2014,123.7872
Office Supplies,118.08,CA-2014-122679,7/28/2014,Standard Class,AB-10255,Alejandro Ballentine,Home Office,United States,Los Angeles,California,West,OFF-AR-10004757,Art,Crayola Colored Pencils,0,22-7-2014,124.5744
Office Supplies,118.08,CA-2016-116526,5/9/2016,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10000320,Binders,GBC Plastic Binding Combs,0,9-1-2016,132.5448
Office Supplies,118.08,CA-2017-104731,7/27/2017,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,South,OFF-AR-10003829,Art,Newell 35,0,21-7-2017,123.7872
Office Supplies,118.08,US-2015-138121,12/17/2015,Same Day,JL-15835,John Lee,Consumer,United States,Detroit,Michigan,Central,OFF-BI-10000320,Binders,GBC Plastic Binding Combs,0,17-12-2015,132.5448
Office Supplies,118.26,CA-2016-145303,8/31/2016,First Class,TP-21415,Tom Prescott,Consumer,United States,Dallas,Texas,Central,OFF-BI-10000050,Binders,"Angle-D Binders with Locking Rings, Label Holders",10.512,28-8-2016,96.579
Office Supplies,118.4,CA-2017-121258,3/3/2017,Standard Class,DB-13060,Dave Brooks,Consumer,United States,Costa Mesa,California,West,OFF-PA-10004041,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",0,26-2-2017,131.72
Office Supplies,118.656,CA-2014-113929,6/21/2014,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Hempstead,New York,East,OFF-BI-10002852,Binders,Ibico Standard Transparent Covers,7.9104,16-6-2014,132.9936
Office Supplies,118.656,CA-2017-139311,8/13/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,Central,OFF-PA-10001776,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",5.9328,8-11-2017,128.6676
Office Supplies,118.872,CA-2016-165918,9/14/2016,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Edmonds,Washington,West,OFF-BI-10004826,Binders,JM Magazine Binder,7.9248,9-10-2016,132.7404
Office Supplies,118.872,CA-2017-125990,10/23/2017,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,West,OFF-BI-10004826,Binders,JM Magazine Binder,7.9248,19-10-2017,132.7404
Office Supplies,118.944,CA-2015-103961,9/11/2015,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Quincy,Illinois,Central,OFF-LA-10004484,Labels,Avery 476,3.9648,11-5-2015,125.3868
Office Supplies,118.944,CA-2017-105410,3/22/2017,First Class,ND-18370,Natalie DeCherney,Consumer,United States,San Francisco,California,West,OFF-BI-10004970,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.9648,19-3-2017,125.6346
Office Supplies,118.96,US-2016-118780,9/14/2016,Second Class,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,East,OFF-ST-10000352,Storage,Acco Perma 2700 Stacking Storage Drawers,0,9-10-2016,127.882
Office Supplies,1180.224,CA-2014-100090,12/7/2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,West,OFF-BI-10001597,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",39.3408,7-8-2014,1249.0704
Office Supplies,1187.136,CA-2016-114727,7/24/2016,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Denver,Colorado,West,OFF-ST-10002292,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",118.7136,18-7-2016,1187.136
Office Supplies,119.25,CA-2017-164049,6/11/2017,Standard Class,KH-16630,Ken Heidel,Corporate,United States,Seattle,Washington,West,OFF-PA-10000791,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",0,11-2-2017,129.9825
Office Supplies,119.6,CA-2017-111269,6/18/2017,Second Class,CS-12355,Christine Sundaresam,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001427,Art,Newell 330,4.784,16-6-2017,121.394
Office Supplies,119.6,CA-2017-117667,9/12/2017,Standard Class,MS-17980,Michael Stewart,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002709,Paper,Xerox 1956,4.784,12-4-2017,128.271
Office Supplies,119.76,CA-2014-151162,9/12/2014,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Columbus,Ohio,East,OFF-BI-10003719,Binders,Large Capacity Hanging Post Binders,20.958,12-5-2014,95.808
Office Supplies,119.808,CA-2015-112130,7/5/2015,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001468,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",11.9808,5-3-2015,134.0352
Office Supplies,119.808,CA-2015-154284,12/26/2015,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,OFF-AR-10001468,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",11.9808,21-12-2015,134.0352
Office Supplies,1195.056,CA-2015-164882,10/31/2015,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,West,OFF-BI-10004519,Binders,GBC DocuBind P100 Manual Binding Machine,79.6704,31-10-2015,1319.541
Office Supplies,1195.056,US-2016-162859,2/22/2016,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-BI-10004519,Binders,GBC DocuBind P100 Manual Binding Machine,79.6704,15-2-2016,1319.541
Office Supplies,1195.6,US-2017-111241,8/22/2017,Second Class,GM-14500,Gene McClure,Consumer,United States,Fresno,California,West,OFF-BI-10002867,Binders,GBC Recycled Regency Composition Covers,47.824,20-8-2017,1273.314
